"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00130512","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","hiddenvalley: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","2.00","0.000","2.250"
"00130468","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","leejeans: Found while testing BVC-118594","5.4.0","","","4/23/2012","C4","Closed","1.00","0.000","1.000"
"00130470","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","teachco: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00129864","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Stives (R&R): TS issues","5.3.1","","","3/30/2012","C4","Closed","1.00","0.000","1.250"
"00129853","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Teachco (R&R): TS issues","5.3.0","","","3/30/2012","C4","Closed","1.25","0.000","1.250"
"00129838","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","petsmart: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","3.75","0.000","3.750"
"00129750","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","directbuy - found while testing BVC-115072","5.3.1","","","3/27/2012","C4","Closed","0.75","0.000","0.750"
"00129748","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","smythstoys - ui migration 4.9 - 5.1","5.3.0","","","3/20/2012","C4","Closed","3.25","0.000","3.250"
"00129745","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","directbuy - migrate ui version 4.8 -> 5.1","5.3.1","","","3/27/2012","C4","Closed","4.00","0.000","4.000"
"00129743","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","americanmuscle: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00129606","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","SelectComfort (PRR): Found while testing BVC-112586","5.2.2","","","3/16/2012","C4","Closed","1.00","0.000","1.000"
"00129312","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Jcpportraits: TS issues","5.2.1","","","3/16/2012","C4","Closed","2.50","0.000","1.750"
"00129164","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Found while testing BVC-117521","5.2.1","","","3/12/2012","C4","Closed","","0.000","0.750"
"00128903","Strategic  Integration","PIE","Igor Gubernat","Smyths Toys","Validating feed","5.6.1","","","5/9/2012","","In Progress","2.25","2.000","9.500"
"00128694","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","homedecorators: migrate ui version 4.7 -> 5.1","5.3.0","","","3/22/2012","C4","Closed","3.00","0.000","3.000"
"00128501","Strategic  Integration","PIE","Igor Gubernat","DRL Ltd","Migration of Social Alerts from White Label to client Exact Target Accout","5.6.1","","","5/11/2012","C5","In Progress","","4.000","4.000"
"00127781","Support Team","","Igor Gubernat","Briggs & Stratton Corporation","Social Alert/Notification to be Turned on when Client Responds to Review or Question","5.6.1","Social Alerts","5.6.1","5/11/2012","","Resolved","3.00","1.750","5.000"
"00127764","Support Team","","Igor Gubernat","Travelocity","Review Guidelines and User Agreement","5.3.0","Text Change","5.3.0","3/22/2012","C2","Closed","8.50","2.000","8.500"
"00127738","Support Team","","Igor Gubernat","Bazaarvoice UK","SCI for Target Portraits and JCP Portraits","5.2.0","SCI","5.2.0","3/6/2012","C4","Closed","","0.000","5.500"
"00127716","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","texasexes: migrate ui version 4.7 -> 5.1","5.2.1","","","3/12/2012","C4","Closed","2.00","0.000","2.000"
"00127715","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","destinationmaternity: Migrate UI version 4.7 -> 5.1","5.2.0","","","3/6/2012","C4","Closed","2.50","0.000","2.750"
"00127713","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","orion: Migrate UI version 4.9 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","","0.000","2.000"
"00127712","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","navitor: Migrate UI version 4.8 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","2.50","0.000","2.500"
"00127339","Support Team","","Igor Gubernat","GE Appliances","RE: Feed error / quick note..  <GE Issue>","5.2.0","Feed Edit","5.2.0","4/3/2012","","Closed","0.25","1.000","0.500"
"00127145","Support Team","","Igor Gubernat","Texas Exes","Move standard feeds to daily","5.1.6","Feed Edit","5.2.0","3/6/2012","C2","Closed","","0.500","0.750"
"00126809","Support Team","","Igor Gubernat","Home Decorators Collection","Total # Reviews & Star Color on PIP","5.1.5","Minor UI Change","5.1.5","3/4/2012","C4","Closed","0.50","0.750","1.000"
"00126801","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","pharmavite: migrate ui version 4.9 -> 5.1","5.2.0","","","3/7/2012","C4","Closed","2.00","0.000","2.000"
"00126792","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","loblaw: migrate ui version 4.8 -> 5.1","5.1.5","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00126587","Support Team","","Igor Gubernat","Bazaarvoice UK","Orion Telescope - Ready to implement SCI","5.1.5","SCI","5.1.5","3/4/2012","C4","Closed","2.00","0.250","2.000"
"00126536","Support Team","","Igor Gubernat","Destination Maternity Corp formerly Mothers Work, Inc.","adding new categories to dimension sliders/features","5.1.5","Minor UI Change","5.1.5","3/4/2012","C1","Closed","1.00","0.750","1.500"
"00126375","Support Team","","Igor Gubernat","Bazaarvoice UK","SCI request for abnamro","5.4.0","SCI","5.6.1","5/11/2012","C4","Pending","2.00","1.000","2.000"
"00126352","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","olay-en_au: migrate UI version 4.7 -> 5.1","5.1.5","","","3/4/2012","C4","Closed","4.00","0.000","4.250"
"00125847","Support Team","","Igor Gubernat","Navitor","Social Alert Email","5.1.5","Text Change","5.1.5","3/4/2012","C1","Closed","0.20","1.250","0.250"
"00125803","Support Team","","Igor Gubernat","Xerox","Remove date from Client Response","5.1.5","Text Change","5.1.5","3/4/2012","C1","Closed","1.00","1.750","0.500"
"00125705","Support Team","","Igor Gubernat","Bazaarvoice UK","SCI enablement for www.rebelsport.com.au","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","2.00","0.250","2.500"
"00125703","Support Team","","Igor Gubernat","Bazaarvoice UK","SCI enablement for http://www.amartallsports.com.au","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","2.50","0.250","2.000"
"00125554","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","verbaudet: Migrate UI version 4.7 -> 5.1","5.1.3","","","3/4/2012","C4","Closed","9.00","0.000","9.000"
"00125068","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","virginmobileaustralia: Migrate UI version 4.8 -> 5.1","5.6.1","","","5/2/2012","C4","In Progress","2.00","0.500","2.000"
"00125019","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","WinderFarms: Migrate UI version to 5.1","5.1.2","","","3/4/2012","C4","Closed","2.00","0.250","2.000"
"00124943","Support Team","","Igor Gubernat","Adidas-Group","Guidelines Copy","5.2.1","Text Change","5.2.1","3/12/2012","","Closed","0.75","1.750","10.500"
"00124726","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","skullcandy: migrate UI version 4.8 -> 5.1","5.4.0","","","4/5/2012","C4","Closed","3.00","0.000","5.000"
"00124563","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","footlocker-en_gb: Migrate UI version 4.9 -> 5.0","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","1.750"
"00124533","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","sallyhansen: Migrate UI version 4.9 -> 5.0","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","2.000"
"00124521","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","costco: Migrate UI version 4.7 -> 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00124524","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Douglas (PRR, A&A): issues remaining from BVC-83751","5.2.1","","","3/19/2012","C4","Closed","6.00","0.000","7.500"
"00124520","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","Paramountfarms: Migrate UI version 4.7 -> 5.0","5.1.1","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00124503","Support Team","","Igor Gubernat","Pacific Coast Feather Company","Google + add to ""share this Product""","5.1.5","Feature Request/ Disable (No-Design)","5.1.5","3/4/2012","C2","Closed","2.00","2.250","2.500"
"00124430","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice UK","HarleyDavidson: Migrate UI version to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00123818","Support Team","","Igor Gubernat","Bazaarvoice UK","Migrate Costco to 5.0","5.1.0","Invalid","","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00123451","Strategic  Integration","PIE","Igor Gubernat","Skullcandy, Inc.","PIE for Skullcandy","5.4.0","","","4/4/2012","","Closed","4.00","0.000","0.250"
"00123413","Support Team","","Igor Gubernat","Olay (P&G APAC)","Olay AU","5.1.3","Text Change","5.1.3","3/30/2012","C5","In Progress","1.00","0.750","1.250"
"00123398","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","17.000"
"00123149","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","hof-en (PRR) : Found While Testing BVC-112300","5.0.13","","","3/4/2012","C4","Closed","0.50","0.000","0.250"
"00123151","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Anneklein: TS issues","5.0.13","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00122807","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","hof-en - UI migration 4.8 -> 5.0","5.0.12","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00122667","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","webroot - UI migration 4.7 -> 5.0","5.0.12","","","3/4/2012","C4","Closed","2.50","0.000","2.500"
"00121846","Support Team","","Igor Gubernat","Bazaarvoice UK","Territoryahead (R&R): TS issues","5.0.11","QA Ticket","","3/4/2012","C4","Closed","2.00","0.000","2.750"
"00121845","Support Team","","Igor Gubernat","Bazaarvoice UK","Behr (PRR,Stories): Test results of testing on Production(4.8.x)","5.0.10","QA Ticket","5.0.10","3/4/2012","C4","Closed","1.00","0.000","1.000"
"00121839","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice UK","Byggmax (PRR): Major Release Testing on Production","5.2.0","QA Ticket","","3/6/2012","C4","Closed","2.00","0.000","0.750"
"00121768","Support Team","","Igor Gubernat","Elkjøp AS (part of DSGI)","Replace Google Buzz with Google+","5.0.10","Minor UI Change","5.0.10","3/4/2012","C5","Closed","2.00","0.000","2.500"
"00121385","Strategic  Integration","PIE","Igor Gubernat","Fujitsu America","PIE for fujitsu","5.0.13","","","3/4/2012","C4","Closed","6.00","0.000","11.000"
"00120827","Support Team","","Igor Gubernat","Schlage","Schlage: configure response email for social alerts","5.0.10","Invalid","5.0.10","3/4/2012","","Closed","1.00","0.000","1.000"
"00133602","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL KY: UI migration 4.8 -> 5.6","","","","5/8/2012","C4","In Progress","2.50","0.000","0.500"
"00133513","Support Team","","Iryna Zavalyshyna","CVS","Pinterest","","Feature Request/ Disable (No-Design)","","5/11/2012","","In Progress","2.50","0.500","1.000"
"00133432","Support Team","","Iryna Zavalyshyna","Abreva (GSK)","Need photo & video uploads added to the submission form","","Feature Request/ Disable (No-Design)","","5/11/2012","","Awaiting Client Approval","3.00","0.250","0.500"
"00132816","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Cleanclear: UI migration 4.8 -> 5.3","","","","5/11/2012","C4","Ready for Release","2.50","0.000","3.500"
"00132675","Support Team","","Iryna Zavalyshyna","Energizer Holdings, Inc.","IE8 Drop-Down Formatting Issue","","Feature Request/ Disable (No-Design)","","5/10/2012","","Closed","","1.000","1.500"
"00132595","Support Team","","Iryna Zavalyshyna","Motosport","web page hosting","5.6.0","Feature Request/ Disable (No-Design)","","5/7/2012","C1","Closed","2.00","0.500","1.250"
"00132561","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Life is good: SCI request","5.5.1","SCI","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132560","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Quicken: SCI request","5.5.1","SCI","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132559","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Listerine: UI migration 4.8 -> 5.3","","","","5/7/2012","C4","Closed","3.50","0.000","3.000"
"00132564","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Quicken: UI migration 4.8 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","2.00","0.000","1.500"
"00132089","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Qwest: UI migration 4.7 -> 5.3","5.5.0","","","4/19/2012","C4","Closed","2.00","0.000","1.500"
"00132091","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Visine: UI migration 4.8 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","2.00","0.000","3.500"
"00131626","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Pampers: SCI request","5.4.1","SCI","","4/13/2012","C4","Closed","1.50","0.250","1.500"
"00131625","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Christianbook: SCI request","5.4.1","SCI","","4/13/2012","C4","Closed","1.50","0.000","3.250"
"00131281","Support Team","","Iryna Zavalyshyna","PETCO","cancel feed to pricegrabber","5.4.1","Feature Request/ Disable (No-Design)","","4/13/2012","C4","Closed","1.00","0.500","1.000"
"00131230","Support Team","","Iryna Zavalyshyna","Watkins Manufacturing Corporation (Plumbing) (Masco)","Adjustment of Facebook Share It graphic","5.4.1","Feature Request/ Disable (No-Design)","","4/12/2012","","Closed","1.00","1.000","1.500"
"00131070","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Backlog","","","","5/11/2012","C4","Closed","","0.750","8.750"
"00130937","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Wickes: UI migration 4.7 -> 5.3","5.4.0","","","4/6/2012","C4","Closed","2.00","0.000","2.000"
"00130857","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL J&J Brands Have Granted Access to GA for SCI Implementation","5.4.0","SCI","","4/6/2012","C4","Closed","7.00","0.000","9.500"
"00130504","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL UI migration issues investigation","","","","4/4/2012","C4","Closed","0.00","1.500","3.750"
"00129931","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL MSC Direct: SCI request","5.5.0","SCI","","4/24/2012","C4","Closed","1.50","2.000","1.750"
"00129850","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Triabeauty: UI migration 4.7 -> 5.1","5.4.0","Feature Request/ Disable (No-Design)","","4/6/2012","C4","Closed","3.00","0.000","7.250"
"00129832","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Wickes: SCI request","5.3.1","SCI","","3/30/2012","C4","Closed","1.50","0.000","2.750"
"00129834","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","INTERNAL Bilka: UI migration 4.9 -> 5.1","5.3.1","Feature Request/ Disable (No-Design)","","3/30/2012","C4","Closed","2.00","0.000","2.000"
"00129436","Support Team","","Iryna Zavalyshyna","Orion Telescopes & Binoculars","Orion - Submission Form Changes","","Feature Request/ Disable (No-Design)","","5/9/2012","","In Progress","7.00","3.750","7.500"
"00129311","Support Team","","Iryna Zavalyshyna","Wallis Fashion","Size Slider to PDP","5.3.0","Feature Request/ Disable (No-Design)","","3/27/2012","C5","Closed","2.00","3.000","4.250"
"00129288","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Bilka.dk: SCI request","5.2.1","SCI","","3/19/2012","C4","Closed","","0.000","1.500"
"00129245","Support Team","PIE","Iryna Zavalyshyna","TRIA Beauty","Update Social alert Logo&Tagline","5.3.0","Social Alerts","","3/20/2012","C4","Closed","","1.000","3.000"
"00128783","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Promod.fr and Promod.de : SCI request","5.2.1","SCI","","3/19/2012","C4","Closed","","0.000","1.750"
"00128634","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Please enable SCI for Sheridan","5.2.0","SCI","","3/9/2012","C4","Closed","1.50","0.000","1.500"
"00128503","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","Bedfordfair: Migrate UI Version to 5.1","5.2.0","","","3/9/2012","C4","Closed","2.00","0.000","2.000"
"00128490","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","Oreck: Migrate UI Version to 5.1","5.2.0","","","3/6/2012","C4","Closed","1.50","0.000","1.500"
"00127932","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","Bitdefender : Migrate UI Version to 5.1","5.1.7","","","3/4/2012","C4","Closed","1.50","0.000","1.500"
"00127692","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Exito - SCI Request","5.1.6","SCI","","3/4/2012","C4","Closed","2.00","0.000","1.500"
"00127426","Strategic  Integration","Social Commerce Upgrade","Iryna Zavalyshyna","Bitdefender","Smart SEO advanced implementation","","","","3/27/2012","","Closed","4.00","3.750","6.000"
"00127275","Support Team","","Iryna Zavalyshyna","Nikon Americas","Change sort function","5.2.0","Feature Request/ Disable (No-Design)","","3/4/2012","C1","Closed","1.50","0.500","2.000"
"00127155","Support Team","","Iryna Zavalyshyna","TicketCity.com","Update Social Sharing","","Feature Request/ Disable (No-Design)","","5/8/2012","C1","In Progress","3.50","7.250","12.500"
"00127069","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","Bestseller: Migrate UI Version to 5.1","5.2.0","","","3/9/2012","C4","Closed","10.00","0.000","8.500"
"00126258","Strategic  Integration","Other","Iryna Zavalyshyna","SonyStyle.com","Moving Sony Vaio pages onto Hosted platform","","","","5/10/2012","C4","Ready for Release","","0.750","1.500"
"00125773","Support Team","","Iryna Zavalyshyna","HP Articles (HP)","Copy Change","5.1.4","Feature Request/ Disable (No-Design)","","3/4/2012","C2","Closed","1.50","1.000","3.000"
"00125715","Support Team","","Iryna Zavalyshyna","ATK","Implement SCI Blackhawk","5.1.4","SCI","","3/4/2012","","Closed","1.50","0.500","1.500"
"00125713","Support Team","","Iryna Zavalyshyna","ATK","Implement SCI Federalpremium","5.1.3","SCI","","3/4/2012","","Closed","1.50","0.000","1.500"
"00125688","Support Team","","Iryna Zavalyshyna","Bestseller","Access to the Smart Display (Workbench)","5.1.5","Feature Request/ Disable (No-Design)","","3/4/2012","c5","Closed","5.00","1.500","5.500"
"00125658","Strategic  Integration","Other","Iryna Zavalyshyna","Canon U.S.A., Inc.","Canon - Mobile Microsite Implementation","","","","5/11/2012","C4","Ready for Release","","8.500","55.750"
"00125018","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","GordonsJewelers: Migrate UI version 4.7 to 5.1","5.1.3","","","3/4/2012","C4","Closed","","0.500","3.750"
"00124937","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","winderfarms: Make Social Alerts and Microsite LIVE","5.1.2","","","3/4/2012","C4","Closed","","0.000","3.500"
"00124927","Strategic  Integration","Other","Iryna Zavalyshyna","Samsung Electronics America, Inc.","Samsung America SCI","5.1.3","","","3/4/2012","C4","Closed","","1.750","8.000"
"00124836","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","Cvspharmacy: Migrate UI version to 5.1","5.1.2","","","3/4/2012","C4","Closed","","0.000","2.000"
"00124724","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Fix UI issues","5.1.1","","","3/4/2012","C4","Closed","0.50","0.000","0.500"
"00124654","Strategic  Integration","UI Migration","Iryna Zavalyshyna","Bazaarvoice UK","CIBC: Migrate UI Version to 5.1","5.2.0","Feature Request/ Disable (No-Design)","","3/6/2012","C4","Closed","6.00","0.000","9.500"
"00124390","Support Team","","Iryna Zavalyshyna","LegalZoom.com, Inc.","Regulatory Language on the microsite","5.1.3","Feature Request/ Disable (Design Required)","","3/4/2012","","Closed","3.50","2.000","6.500"
"00123757","Support Team","","Iryna Zavalyshyna","Under Armour, Inc.","Under Armour- Ask & Answer","5.1.0","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","5.00","0.500","4.500"
"00123613","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","8.500"
"00123402","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Capital One: UI migration to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","","2.250"
"00123162","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Reliable: UI migration to 5.0","5.0.13","","","3/4/2012","C4","Closed","3.00","","2.000"
"00123116","Support Team","","Iryna Zavalyshyna","NBTY, Inc.","Please enable NPS Text to www.puritan.com","5.1.0","Feature Request/ Disable (No-Design)","","3/4/2012","","Closed","2.00","1.500","0.750"
"00123091","Support Team","","Iryna Zavalyshyna","Bare Necessities","Write a Review header not rendering correctly","5.1.0","Feature Request/ Disable (No-Design)","","3/4/2012","","Closed","1.00","1.000","1.500"
"00123049","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Pemco: UI migration to 5.0","5.1.1","","","3/4/2012","C4","Closed","3.00","","2.500"
"00123037","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Palomar: UI migration to 5.0","5.1.0","","","3/4/2012","C4","Closed","3.00","","2.250"
"00122947","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Lenovo: migrate UI version  to 5.0","5.0.13","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","3.00","0.000","1.500"
"00122830","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","VandenBorre-FR,VandenBorre-NL: migrate to 5.0","5.1.0","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00122825","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Barratts: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","3.00","0.000","1.500"
"00122718","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Kodakeurope: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","3.00","","1.750"
"00122716","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Travelocity: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","","0.000","1.500"
"00122717","Strategic  Integration","Other","Iryna Zavalyshyna","Bazaarvoice UK","Frontlineshop: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","3.00","","2.000"
"00122398","Support Team","","Iryna Zavalyshyna","Bazaarvoice UK","Yves Rocher: migrate to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","","0.000","7.750"
"00122348","Support Team","","Iryna Zavalyshyna","Stila Cosmetics","[JIRA] (BVC-112154) PIE emails are throwing thousands of errors for StilaCosmetics client","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","","Closed","1.00","0.000","1.000"
"00122232","Support Team","","Iryna Zavalyshyna","Motosport","UI migration to 5.0","5.0.11","Text Change","","3/4/2012","C1","Closed","","0.000","1.500"
"00121920","Strategic  Integration","Facebook Migration","Iryna Zavalyshyna","Capital One","SY4FB Migration - Capital One","5.1.0","","","3/4/2012","","Closed","8.00","0.500","4.000"
"00121334","Support Team","","Iryna Zavalyshyna","Kodak (EMEA)","Kodak Syndication - Argos - change attribution","5.0.10","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","3.00","0.500","3.000"
"00121235","Support Team","","Iryna Zavalyshyna","totes>>Isotoner Corporation","Enable PII for Totes","5.0.9","Feature Request/ Disable (No-Design)","5.0.9","3/4/2012","","Closed","1.00","0.500","0.750"
"00121034","Support Team","","Iryna Zavalyshyna","My Supermarket Ltd","Rating start change size","5.0.10","Feature Request/ Disable (Design Required)","5.0.10","3/4/2012","","Closed","1.50","5.000","2.500"
"00120824","Support Team","","Iryna Zavalyshyna","DRL Ltd","Change from ticks to stars","5.0.8","Feature Request/ Disable (No-Design)","","3/4/2012","C5","Closed","3.00","1.000","2.000"
"00120111","Support Team","","Iryna Zavalyshyna","Conrad Electronic DE","Update ""Write a review"" form","5.0.10","Feature Request/ Disable (No-Design)","","3/4/2012","C5","Closed","8.00","1.000","6.500"
"00111751","Strategic  Integration","PIE","Iryna Zavalyshyna","Academy","Academy - WL PIE","","","","3/21/2012","C4","Closed","6.00","4.750","9.250"
"00133609","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Sheplers","","","","5/11/2012","C4","In Progress","","0.250","5.250"
"00133589","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Internal : Remove Share Story Button (QVC)","","","","5/11/2012","C4","In Progress","0.50","0.750","1.750"
"00133484","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Aer1: UI fix","","","","5/7/2012","C4","Closed","1.00","0.000","2.000"
"00133213","Support Team","","Ivan Solomichev","Bazaarvoice UK","Internal: RioGrande SCI","5.6.0","SCI","","5/8/2012","C4","Closed","2.00","0.000","1.500"
"00133166","Support Team","","Ivan Solomichev","QVC","Remove Share Story Button","","Minor UI Change","","5/10/2012","C2","In Progress","","0.000","2.000"
"00133130","Support Team","","Ivan Solomichev","Bazaarvoice UK","Internal: Verizon SCI","5.5.2","SCI","","5/10/2012","C4","In Progress","3.00","1.750","4.750"
"00131611","Support Team","","Ivan Solomichev","Bazaarvoice UK","Internal : SCI for HealthyChoice","5.5.0","SCI","","4/18/2012","C4","Closed","2.00","1.000","2.250"
"00131392","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Internal : Samsung (A&A): Found While Testing BVC-111655","","","","5/11/2012","C4","In Progress","1.00","0.000","11.000"
"00131080","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Internal: Taos (R&R): TS issues","","","","4/18/2012","C4","Closed","","0.000","12.000"
"00129821","Support Team","","Ivan Solomichev","Bazaarvoice UK","Internal - Dow: SCI Request","5.3.1","SCI","","3/22/2012","C4","Closed","3.00","0.000","4.000"
"00129295","Support Team","","Ivan Solomichev","Bazaarvoice UK","Intearnal : Belair - SCI request","5.4.0","SCI","","4/10/2012","C4","Closed","2.00","6.000","24.500"
"00127309","Strategic  Integration","Other","Ivan Solomichev","Bazaarvoice UK","Internal : Fellowes: migrate 4.8 ->5.1","5.4.0","","","4/2/2012","C4","Closed","3.00","0.000","6.500"
