"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00131055","Support Team","","Volodymyr Tretiak","Bazaarvoice US","Gevalia: Migrate UI version 4.9 -> 5.3","5.3.1","Invalid","5.4.1","7/3/2012","C4","Closed","5.00","0.000","5.500"
"00130977","Support Team","","Volodymyr Tretiak","Lysol (Reckitt)","Please enable Generic Review Submission Form for Lysol","5.5.1","Feature Request/ Disable (Design Required)","","7/3/2012","C6","Closed","","1.000","3.000"
"00130719","Strategic  Integration","Social Commerce Upgrade","Volodymyr Tretiak","LD Products/4inkjets","LD Products - Smart SEO Basic","5.9.1","","","6/25/2012","C1","Closed","30.00","1.500","33.000"
"00130622","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice US","SCI Request for Gevalia","5.4.0","","","4/6/2012","C4","Closed","3.00","0.500","3.000"
"00130253","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice US","grainger: Migrate UI version 5.0 -> 5.3","6.1.1","Invalid","","9/13/2012","C4","Closed","4.50","0.000","4.500"
"00129957","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice US","SCI Request for Fujitsu","5.3.1","SCI","","4/3/2012","C4","Closed","3.00","0.500","3.000"
"00129839","Support Team","","Volodymyr Tretiak","Groupe MMA","mails envoyés aux contributeurs : peut-on en supprimer ?","6.1.1","Feature Request/ Disable (No-Design)","","7/16/2012","","Closed","6.00","0.500","5.000"
"00129735","Support Team","","Volodymyr Tretiak","Bazaarvoice US","Dotti-au: UI migration to 5.1","5.2.1","Invalid","5.2.2","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00129726","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice US","Opgi: UI migration to 5.1","6.1.1","Invalid","","7/31/2012","C4","Closed","5.00","0.500","13.500"
"00129396","Support Team","","Volodymyr Tretiak","Bazaarvoice US","Canadiantire: Migrate UI version 4.7 -> 5.1","5.2.1","Invalid","5.2.2","7/3/2012","C4","Closed","5.50","0.000","6.000"
"00129383","Support Team","","Volodymyr Tretiak","Bazaarvoice US","onehanesplace: UI Migration version 4.7 -> 5.1","5.2.1","Invalid","5.2.1","7/3/2012","C4","Closed","4.00","0.500","4.500"
"00129381","Support Team","UI Migration","Volodymyr Tretiak","Bazaarvoice US","Scotchbrite - UI migration 4.7 -> 5.1","5.2.1","Invalid","5.2.1","7/3/2012","C4","Closed","2.00","0.500","1.000"
"00129309","Strategic  Integration","UI Migration","Volodymyr Tretiak","Tween Brands","Tween: UI nigration 4.7 --> 5.1","5.2.1","","","3/14/2012","C4","Closed","3.00","0.000","2.500"
"00128767","Support Team","","Volodymyr Tretiak","Bazaarvoice US","SCI request for tween","5.2.1","SCI","5.2.1","7/3/2012","C4","Closed","3.00","0.500","2.500"
"00128745","Strategic  Integration","PIE","Volodymyr Tretiak","Bing Lee","Setup needed","5.9.0","","","6/13/2012","C5","Closed","2.00","0.000","2.500"
"00128491","Strategic  Integration","UI Migration","Volodymyr Tretiak","St. Ives (Alberto-Culver)","Stives: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128489","Strategic  Integration","UI Migration","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Nexxus: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128089","Support Team","","Volodymyr Tretiak","Tommy Bahama","Update R&R Submission Preview page with same design elements from new Stories design","5.2.1","Minor UI Change","5.2.1","7/3/2012","","Closed","5.00","1.000","4.000"
"00126495","Strategic  Integration","UI Migration","Volodymyr Tretiak","Journeys","uiVersion to 5.1","5.1.5","","","3/4/2012","C4","Closed","","0.000","3.000"
"00126224","Support Team","","Volodymyr Tretiak","Bazaarvoice US","SCI for Frigidaire","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","","1.000","5.500"
"00125838","Support Team","","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Need to start storing emails in Workbench","5.2.1","Feature Request/ Disable (No-Design)","5.2.1","7/3/2012","C4","Closed","7.00","2.000","10.000"
"00125159","Strategic  Integration","PIE","Volodymyr Tretiak","The Entertainer","PIE implementation request","5.3.1","","","4/5/2012","C5","Closed","0.00","5.000","14.000"
"00124895","Strategic  Integration","UI Migration","Volodymyr Tretiak","La Redoute UK","laredoute-en: UI migration 4.7 -> 5.1","5.1.2","","","3/4/2012","","Closed","4.00","0.000","3.500"
"00124810","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice US","tdmortgage: Migrate UI version 4.9 -> 5.1","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00123982","Support Team","","Volodymyr Tretiak","Carhartt, Inc.","Carhartt:  Unprovision Showcase Syndication services","5.1.2","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Ready for Release","0.50","2.000","0.500"
"00123623","Strategic  Integration","Other","Volodymyr Tretiak","Coach","Coach: Migrate UI version 4.7 -> 5.0","5.0.13","","","3/4/2012","C1","Closed","5.00","0.000","3.000"
"00123429","Support Team","","Volodymyr Tretiak","Tommy Bahama","Tommy Bahama Needs to Upgrade to the 5.1 UI and SCI Version To Enable Reporting","5.1.2","Invalid","","7/3/2012","","Closed","0.00","0.000","1.500"
"00123433","Strategic  Integration","Other","Volodymyr Tretiak","Home Depot Canada","Home Depot Multi-View Submission","5.1.3","","","3/4/2012","C2","Closed","30.00","0.500","3.500"
"00123146","Strategic  Integration","Other","Volodymyr Tretiak","homebase","Homebase: issue found during testing BVC-112573","5.0.13","","","3/4/2012","","Closed","3.00","0.500","2.000"
"00122941","Strategic  Integration","Other","Volodymyr Tretiak","SkinStore","Skinstore: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00122806","Strategic  Integration","Other","Volodymyr Tretiak","Wiggle","Wiggle: UI migration 4.7 -> 5.0","5.0.12","","","3/4/2012","C5","Closed","5.00","0.500","3.000"
"00122236","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice US","Tirebuyer: UI migration to 5.0","5.0.11","","","3/4/2012","C4","Closed","6.00","0.000","0.500"
"00122047","Strategic  Integration","Other","Volodymyr Tretiak","Eukanuba (P&G)","Eukanuba:UI migration to 5.0","5.0.10","","","3/4/2012","C4","Closed","","0.500",""
"00121960","Strategic  Integration","Other","Volodymyr Tretiak","Fujitsu America","Fujitsu: UI migration to 5.0","5.0.10","Invalid","","3/4/2012","C4","Closed","3.00","","1.000"
"00121775","Support Team","","Volodymyr Tretiak","","Wiggle (PRR, A&A): Issues found during testing BVC-95317","5.0.12","QA Ticket","","7/3/2012","","Closed","","0.500","1.000"
"00121773","Support Team","","Volodymyr Tretiak","","Eukanuba: no return link","5.0.10","QA Ticket","5.0.11","7/3/2012","","Closed","1.00","0.500","0.000"
"00121769","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice US","EvansCycles: problem with Social Answering","5.7.0","QA Ticket","","5/25/2012","C4","Closed","5.00","0.000","5.000"
"00121286","Support Team","","Volodymyr Tretiak","Epson America, Inc.","Epson Reivew Email Update Request","5.1.3","Minor UI Change","","7/3/2012","C1","Closed","","1.500","1.000"
"00119098","Strategic  Integration","PIE","Volodymyr Tretiak","Deals Direct","Set up White Label PIE","5.5.1","","","5/9/2012","C5","Closed","","3.500","9.000"
"00116652","Strategic  Integration","PIE","Volodymyr Tretiak","Ideal Shopping Direct","PIE for Create & Craft","5.8.2","","","7/5/2012","C5","Closed","1.00","1.000","10.000"
"00114182","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","G-Sport/ G-Max PIE implementation","5.2.1","","","5/10/2012","C5","Closed","0.00","4.000","17.500"
"00114041","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","Intersport PIE implementation","5.2.1","","","5/10/2012","C5","Closed","15.00","2.500","15.500"
"00147926","Strategic  Integration","","Yurii Vykaliuk","Cencosud S.A.","ROI beacon to transaction page","","","","11/7/2012","C1","In Progress","","1.000","8.000"
"00147841","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","SSSI_Syndication: syndication for Tesco and others","","","","10/23/2012","C4","In Progress","","0.000","4.000"
"00146872","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","artbeads is experiencing SCI issues","","","","10/11/2012","C4","Closed","","3.000","2.000"
"00145705","Strategic  Integration","","Yurii Vykaliuk","Roots Canada Ltd.","PIE & Social Alerts implementation","","","","10/26/2012","C4","In Progress","","1.500","5.000"
"00145431","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","Build-A-Bear: PIE questions","","","","10/16/2012","C4","Closed","","2.000","1.000"
"00145396","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","hillspet: UI migration to 5.6","","","","9/25/2012","C4","In Progress","","0.000","6.000"
"00144891","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","hollandbarrett: UI migration to 5.6","","","","9/25/2012","C4","In Progress","","0.000","5.000"
"00144878","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","MongoDB Presentation","","","","10/5/2012","C4","Closed","","0.000","5.000"
"00144877","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","SSSI_Syndication: syndication for Target and others","","","","10/5/2012","C4","Closed","","0.000","16.000"
"00144857","Strategic  Integration","","Yurii Vykaliuk","Build-A-Bear","PIE (WL)","","","","11/9/2012","","With Client","","0.000","5.000"
"00144611","Strategic  Integration","","Yurii Vykaliuk","GreatCall","PIE - reimplement text feed for existing PIE","","","","11/8/2012","","In Progress","","0.000","8.000"
"00144404","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","CvsPharmacy: PIE troubleshooting workflow.","","","","11/7/2012","C4","In Progress","","0.000","7.500"
"00144403","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","Eileenfisher: PIE troubleshooting workflow.","","","","11/6/2012","C4","In Progress","","1.000","6.500"
"00144402","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","Tassimo: PIE troubleshooting workflow.","","","","9/11/2012","C4","In Progress","","0.000","4.000"
"00144218","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","SSSI_Syndication: syndication for Epson and others","","","","9/11/2012","C4","Closed","","1.000","4.000"
"00143794","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","royalcaribbean: Upgrade uiVersion","","","","8/27/2012","C4","Closed","","0.000","7.000"
"00143449","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","hollandbarrett: PIE troubleshooting workflow.","","","","9/11/2012","C4","Closed","","0.000","4.000"
"00143416","Strategic  Integration","","Yurii Vykaliuk","Bazaarvoice US","hillspet: PIE troubleshooting workflow.","","","","10/23/2012","C4","In Progress","","0.000","7.500"
"00143112","Strategic  Integration","","Yurii Vykaliuk","Centraalbeheer (Achmea)","Smart SEO Basic","","","","10/5/2012","C5","In Progress","","1.000","3.000"
"00142408","Strategic  Integration","PIE","Yurii Vykaliuk","Cencosud S.A.","PIE","","","","11/7/2012","C1","In Progress","","15.500","40.000"
"00141116","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Walmartcanada - Buttons not showing","6.1.0","","","7/24/2012","C4","Closed","","1.000","4.000"
"00141086","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","update SCI customTrackedObjects for all Intercontinental site","6.2.0","","","8/7/2012","C4","Closed","","0.500","9.000"
"00139592","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Walmartcanada - UI migration","6.0.0","","","7/24/2012","C4","Closed","","1.000","4.000"
"00138489","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","LG - SCI","5.8.1","","","6/26/2012","C4","Closed","","1.000","2.500"
"00138488","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Sprint - UI migration to 5.6","5.8.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","4.000"
"00137542","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Linux Environment Setup","6.4.0","Invalid","","11/1/2012","C4","Closed","","0.000","22.000"
"00137424","Strategic  Integration","PIE","Yurii Vykaliuk","Skymall","PIE for Delta Sky Store","6.2.0","","","10/30/2012","C4","In Progress","","1.000","11.000"
"00137304","Support Team","","Yurii Vykaliuk","Bazaarvoice US","VirginWines - UI migration","5.8.1","Feature Request/ Disable (No-Design)","","6/26/2012","C4","Closed","","0.000","5.000"
"00137303","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Averys- UI migration","5.8.1","Feature Request/ Disable (No-Design)","","6/26/2012","C4","Closed","","0.000","2.000"
"00136962","Strategic  Integration","PIE","Yurii Vykaliuk","Skymall","Implement P.I.E. for skymall.com","6.2.0","","","11/2/2012","C4","In Progress","","3.000","13.000"
"00136458","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Gonedigging- UI migration","5.8.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","","0.000","3.000"
"00136448","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaarvoice US","CanadianTire, CanadianTire-FR: SCI tracker migration","6.2.0","","","7/30/2012","C4","Closed","","0.500","3.500"
"00136436","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaarvoice US","Сarphonewarehouse: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
"00136425","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaarvoice US","Cheapy: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
"00136417","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaarvoice US","Chicos: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
"00136302","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaarvoice US","Nutrena: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","3.500"
"00134811","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for The Rockport Company","5.7.0","SCI","","7/3/2012","C4","Closed","2.00","0.500","2.500"
"00134679","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Canadian Tire Hosted Authentication","6.2.0","","","8/3/2012","C4","Closed","","15.500","85.000"
"00133603","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for virginwines","5.6.0","SCI","","7/3/2012","C4","Closed","2.00","0.500","2.000"
"00132911","Support Team","","Yurii Vykaliuk","Canadian Tire Corporation, Limited","Pinterest","5.8.1","Feature Request/ Disable (Design Required)","","7/3/2012","C1","Closed","","6.000","8.000"
"00132664","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","UI Migration and Speed-Optimized Markup","5.7.1","Feed Enablement","","7/3/2012","C4","Closed","","1.000","2.000"
"00130824","Strategic  Integration","Other","Yurii Vykaliuk","The Teaching Company","Smart SEO Basic implementation","6.0.0","","","7/24/2012","C4","Closed","","0.500","1.500"
"00130515","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Intercontinental: Migrate UI version to 5.1","5.7.0","","","5/22/2012","C4","Closed","1.00","","11.000"
"00130509","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for Intercontinental","5.7.0","SCI","","7/3/2012","C4","Closed","1.00","4.500","7.000"
"00130387","Strategic  Integration","Other","Yurii Vykaliuk","L.L.Bean","Stories & Reviews - Rejected","6.2.0","","","11/1/2012","C4","Closed","2.00","10.500","29.000"
"00130297","Support Team","","Yurii Vykaliuk","Harman International (aka Harman-Kardon)","PDP - WRITE A REVIEW is missing from the User Reviews section when there is 1 current review for a product","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","8.00","2.000","8.500"
"00129863","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Canon: Migrate UI version to 5.1","5.5.1","","","5/3/2012","C4","Closed","1.50","","5.000"
"00129859","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for AmericanMuscle","5.3.0","SCI","","7/3/2012","C4","Closed","2.00","1.500","5.500"
"00129338","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Frenchconnection (R&R): Issues found during testing BVC-117964","6.2.0","","","7/24/2012","C4","In Progress","1.00","0.000","5.000"
"00129266","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Cutco Knives (Vector Marketing)","Facebook Auth not working","5.2.1","","","3/22/2012","C4","Closed","3.00","1.500","5.000"
"00127877","Support Team","","Yurii Vykaliuk","L.L.Bean","Contributor badges","5.2.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","0.00","2.500","6.000"
"00127594","Support Team","","Yurii Vykaliuk","L.L.Bean","A&A submission form","5.2.0","Text Change","","7/3/2012","C4","Closed","0.00","0.500","1.000"
"00127371","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","Add Border in Ratings div","","Minor UI Change","","7/3/2012","C4","Closed","0.00","2.000","3.500"
"00127101","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Dermalogica: Migrate UI version to 5.1","5.4.1","","","4/24/2012","C4","Closed","0.00","2.500","6.500"
"00126369","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for Dermalogica","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","3.00","0.500","3.000"
"00126374","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for Loblaw","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.500","3.000"
"00126371","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SCI for Paris","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.000","2.500"
"00125382","Support Team","","Yurii Vykaliuk","The Home Depot","Placement of page title is too high.","5.1.4","Minor UI Change","5.1.4","7/3/2012","C2","Closed","2.00","0.500","2.000"
"00124941","Support Team","PIE","Yurii Vykaliuk","Adidas-Group","Social Alert Copy","5.2.1","Social Alerts","","7/3/2012","","AutoClosed - No Client Response","0.00","3.000","19.000"
"00124566","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","The Limited: Re-platforming to Demandware","5.1.1","","","3/4/2012","C4","Closed","4.50","","4.500"
"00124284","Support Team","","Yurii Vykaliuk","Horizon Hobby, Inc","Can we get the email address for the customers submitting reviews?","5.1.2","Feature Request/ Disable (No-Design)","","7/3/2012","C4","AutoClosed - No Client Response","1.00","2.000","1.000"
"00124209","Support Team","","Yurii Vykaliuk","The Body Shop UK (L'Oreal)","Smart SEO Issues - The Body Shop","5.1.4","Feature Request/ Disable (No-Design)","","7/3/2012","C4","AutoClosed - No Client Response","0.00","3.000","3.000"
"00124136","Support Team","","Yurii Vykaliuk","Optus Telco","Social Alert Emails - HTML template update","5.1.4","Social Alerts","","7/3/2012","C5","Closed","2.00","3.500","8.000"
"00123938","Support Team","","Yurii Vykaliuk","Lowe's","Email Address to be added to support portal","5.1.2","Feature Request/ Disable (Design Required)","","7/3/2012","C4","Closed","0.00","1.500","0.000"
"00123910","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Feature investigation automation tool","","","","3/22/2012","C4","Closed","1.00","0.000","1.000"
"00123749","Support Team","","Yurii Vykaliuk","Fingerhut","Question about data feed to ExactTarget","5.1.3","Feed Edit","","7/3/2012","C4","AutoClosed - No Client Response","2.00","0.500","1.500"
"00123400","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Customer Investigation","5.1.0","","","3/4/2012","C4","Closed","22.50","0.000","22.500"
"00123147","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Command (R&R): TS issues","5.1.1","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","0.000","4.000"
"00122849","Support Team","","Yurii Vykaliuk","Bazaarvoice US","1800petmeds:Migrate UI version 4.9 -> 5.0","5.0.13","Feature Request/ Disable (No-Design)","5.0.13","7/3/2012","C4","Closed","0.50","0.000","0.500"
"00122538","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Jmbruneau-en: Migrate UI version to 5.0","5.3.0","Feature Request/ Disable (No-Design)","","5/8/2012","C4","Closed","0.00","","27.500"
"00122536","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Targetgallerydirect : Migrate UI version to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.50","","3.500"
"00122399","Support Team","","Yurii Vykaliuk","Bazaarvoice US","nextel.com.br : migrate to 5.0","5.0.11","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122298","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Grouppublishing: Migrate UI version to 5.0","5.0.11","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","","3.000"
"00122002","Strategic  Integration","PIE","Yurii Vykaliuk","New Era Portfolio","PIE","5.0.12","","","3/4/2012","C2","Closed","0.00","0.000","2.000"
"00122003","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Nationwide: Migrate UI version to 5.0","5.0.11","Feature Request/ Disable (No-Design)","5.0.10","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00121841","Support Team","","Yurii Vykaliuk","Bazaarvoice US","Davidsbridal: issues found during testing BVC-94923","5.0.10","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","0.00","0.000","5.000"
"00121837","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice US","Vodafone-uk: issues found during testing BVC-95287","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","","10.500"
"00121831","Support Team","","Yurii Vykaliuk","Bazaarvoice US","SearsCanada: Migrate UI version to 5.0","5.0.9","Feature Request/ Disable (No-Design)","5.0.9","7/3/2012","C4","Closed","3.00","0.000","6.000"
"00121053","Support Team","","Yurii Vykaliuk","Nationwide","Facebook R&R Banner Change","5.0.10","Feature Request/ Disable (Design Required)","5.0.10","7/3/2012","C4","Closed","2.00","3.000","7.500"
"00117116","Strategic  Integration","PIE","Yurii Vykaliuk","LeapFrog","PIE Request - Leapfrog","5.8.1","","","7/19/2012","C1","Closed","0.00","21.500","39.000"
"00111776","Strategic  Integration","PIE","Yurii Vykaliuk","In The Swim (Cortz)","PIE Implementation for In the swim","5.1.6","","","6/14/2012","C1","Closed","0.00","0.000","5.500"
"00111342","Strategic  Integration","PIE","Yurii Vykaliuk","Orange / France Telecom","PIE Implementation","6.2.0","","","11/1/2012","","Ready for Release","10.00","5.000","19.000"
"00149493","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","littmann : 3M : default ui version migration","","","","11/9/2012","C4","In Progress","","0.500","3.000"
"00148255","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","universityfederalcreditunion UI migration to 5.6","","","","10/29/2012","C4","Closed","","0.000","3.000"
"00147895","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","vodafone-ie: UI migration 4.8 -> 5.6","","","","11/7/2012","C4","Closed","","0.500","5.000"
"00147753","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","hobbs UI migration to 5.6","","","","10/26/2012","C4","Closed","","0.000","3.000"
"00147342","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","reebok: universal submission upgrade","","","","10/19/2012","C4","Closed","","1.500","18.000"
"00146962","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","SSSI_Syndication: syndication Argos Nectar","","","","11/9/2012","C4","In Progress","","0.000","14.000"
"00146362","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","harvardbusinessreview: migrate to 5.6 default UI","","","","10/5/2012","C4","Closed","","0.000","2.000"
"00146140","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","MayoClinic: update templates and sender profile","","","","10/2/2012","C4","In Progress","","0.500","2.000"
"00145889","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","bvproductstyles: migrate to 5.6 default UI","","","","10/5/2012","C4","Closed","","0.250","6.000"
"00145583","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","clinique: migrate to 5.6 default UI","","","","10/1/2012","C4","Closed","","0.750","11.000"
"00145307","Strategic  Integration","","Zoreslav Goral","University Federal Credit Union","Hosted Auth","","","","11/9/2012","","In Progress","","2.000","35.000"
"00145007","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","calderaspas: migrate to 5.6 default UI","","","","9/24/2012","C4","In Progress","","1.000","5.500"
"00144752","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","Vodafone Uk :UI migration ->5.6","","","","9/14/2012","C4","Closed","","0.000","2.000"
"00144536","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","INTERNAL Sephora-FR: Migrate UI version 4.8 -> 5.6","","","","9/12/2012","C4","Closed","","0.000","5.000"
"00144374","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","vbt: PIE troubleshooting workflow.","","","","9/6/2012","C4","Closed","","0.000","1.500"
"00144365","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","puritanspride: PIE troubleshooting workflow.","","","","9/5/2012","C4","Closed","","0.000","4.000"
"00144360","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","windex: PIE troubleshooting workflow.","","","","9/5/2012","C4","Closed","","0.000","3.000"
"00144358","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","t-mobile: PIE troubleshooting workflow.","","","","9/11/2012","C4","Closed","","0.000","1.500"
"00144335","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","foundrybigandtall: Migrate UI Version to 5.6","","","","9/4/2012","C4","Closed","","0.000","2.000"
"00144334","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","foundrybigandtall: PIE troubleshooting workflow.","","","","9/4/2012","C4","Closed","","0.000","1.000"
"00143996","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","vertbaudet-en: PIE troubleshooting workflow.","","","","9/4/2012","C4","Closed","","0.000","1.500"
"00143939","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","technikdirekt-de: PIE troubleshooting workflow.","","","","9/5/2012","C4","Closed","","0.000","3.500"
"00143899","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","stilacosmetics: PIE troubleshooting workflow.","","","","8/28/2012","C4","Closed","","0.000","0.500"
"00143893","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","statefarm: PIE troubleshooting workflow.","","","","9/3/2012","C4","Closed","","0.000","2.000"
"00143803","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","Sportcheck: PIE troubleshooting workflow.","","","","8/27/2012","C4","Closed","","0.000","1.000"
"00143637","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","Specialized: PIE troubleshooting workflow.","","","","8/28/2012","C4","Closed","","0.000","2.000"
"00143549","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","Shoes: PIE troubleshooting workflow.","","","","8/27/2012","C4","Closed","","0.000","2.000"
"00143545","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","reebokccm: PIE troubleshooting workflow.","","","","8/22/2012","C4","Closed","","0.000","1.000"
"00143527","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","INTERNAL - HA presentation","","","","9/3/2012","C4","Closed","","0.000","3.000"
"00143436","Strategic  Integration","","Zoreslav Goral","Bazaarvoice US","palomar: PIE troubleshooting workflow.","","","","8/23/2012","C4","Closed","","0.000","3.000"
"00143014","Strategic  Integration","Other","Zoreslav Goral","Bazaarvoice US","norauto-fr: PIE troubleshooting workflow.","","","","8/21/2012","C4","Closed","","0.000","2.500"
